ze2020,libze2020,reg,year,is_structural_anomaly,anomaly_reason,bpe_evolution_commune_type_presence_total,side_stocks_et_total,side_stocks_ul_total,flores_et_total,filosofi_s_hh_tax_weighted_proxy,filosofi_s_dir_tax_di_weighted_proxy,population_total,active_lr_total,employed_lr_total,unemployed_lr_total,unemployment_rate_est,jobs_lt_total,jobs_lt_per_1000_pop,side_stocks_et_per_1000_pop,bpe_facilities_total,bpe_facilities_per_1000_pop,flores_presential_unit_loc_total,flores_productive_unit_loc_total,observed_feature_count,has_any_feature_value,is_source_year_row,is_training_eligible_panel_v0
5319,Vitré,53,2022,0,,,,,,,,96851.0,47988.98607,45054.34231,2934.64376,0.061152,41515.58301999999,428.654149,,,,,,7,1,1,1
5319,Vitré,53,2023,0,,,6963.0,6258.0,,,,,,,,,,,71.89394,3023.0,31.212894,,,5,1,1,1
5319,Vitré,53,2024,0,,1137.0,,,,,,,,,,,,,,3069.0,31.68785,1748.0,1370.0,5,1,1,1
7501,Agen,75,2019,0,,1799.0,10812.0,9509.0,5198.0,,,,,,,,,,,,,,,4,1,1,1
7501,Agen,75,2020,0,,,11131.0,9840.0,5226.0,66.466983,-14.445099,,,,,,,,,,,,,5,1,1,1
7501,Agen,75,2021,0,,,12011.0,10588.0,5392.0,48.531625,-14.85016,139454.0,63142.289444,56076.989721,7065.299723,0.111895,59332.116439,425.460126,86.128759,5157.0,36.979936,,,15,1,1,1
7501,Agen,75,2022,0,,,,,,,,139425.0,63617.27787,57042.97776,6574.30011,0.103341,60217.20227000001,431.896735,,,,,,7,1,1,1
7501,Agen,75,2023,0,,,12648.0,11233.0,,,,,,,,,,,90.715438,5990.0,42.962166,,,5,1,1,1
7501,Agen,75,2024,0,,1852.0,,,,,,,,,,,,,,6162.0,44.195804,3596.0,1920.0,5,1,1,1
7502,Angoulême,75,2019,0,,3185.0,16263.0,14369.0,7696.0,,,,,,,,,,,,,,,4,1,1,1
7502,Angoulême,75,2020,0,,,16668.0,14781.0,7741.0,64.705256,-13.891924,,,,,,,,,,,,,5,1,1,1
7502,Angoulême,75,2021,0,,,18050.0,16043.0,7934.0,48.512822,-14.35281,241095.0,107543.569264,94263.215762,13280.353502,0.123488,94900.55786,393.623086,74.866754,7753.0,32.157448,,,15,1,1,1
7502,Angoulême,75,2022,0,,,,,,,,242804.0,108845.19206,96033.99779,12811.19427,0.117701,96024.01183000008,395.47953,,,,,,7,1,1,1
7502,Angoulême,75,2023,0,,,19204.0,17184.0,,,,,,,,,,,79.092601,8794.0,36.218514,,,5,1,1,1
7502,Angoulême,75,2024,0,,3341.0,,,,,,,,,,,,,,9083.0,37.408774,5280.0,2826.0,5,1,1,1
7503,Bayonne,75,2019,0,,3096.0,40613.0,35499.0,15197.0,,,,,,,,,,,,,,,4,1,1,1
7503,Bayonne,75,2020,0,,,42572.0,37502.0,15320.0,64.828668,-16.637622,,,,,,,,,,,,,5,1,1,1
7503,Bayonne,75,2021,0,,,46715.0,41315.0,15998.0,54.269792,-16.829876,362916.0,166653.613333,149229.44761,17424.165723,0.104553,147510.960123,406.460338,128.721247,17866.0,49.229023,,,15,1,1,1
7503,Bayonne,75,2022,0,,,,,,,,367422.0,169877.60607,153261.65511,16615.95096,0.097811,151186.86638000005,411.480168,,,,,,7,1,1,1
7503,Bayonne,75,2023,0,,,50621.0,45189.0,,,,,,,,,,,137.773459,20854.0,56.757625,,,5,1,1,1
7503,Bayonne,75,2024,0,,3265.0,,,,,,,,,,,,,,21900.0,59.604487,11619.0,5235.0,5,1,1,1
7504,Bergerac,75,2019,0,,2017.0,9657.0,8784.0,4275.0,,,,,,,,,,,,,,,4,1,1,1
7504,Bergerac,75,2020,0,,,9976.0,9129.0,4267.0,51.952179,-12.848375,,,,,,,,,,,,,5,1,1,1
7504,Bergerac,75,2021,0,,,10737.0,9782.0,4403.0,42.880696,-13.162947,118240.0,47779.892195,41652.855641,6127.036553,0.128235,41402.923121,350.16004,90.806834,4815.0,40.72226,,,15,1,1,1
7504,Bergerac,75,2022,0,,,,,,,,118904.0,48093.58027,42041.8447,6051.73557,0.125833,41570.19558999997,349.611414,,,,,,7,1,1,1
7504,Bergerac,75,2023,0,,,11114.0,10182.0,,,,,,,,,,,93.470363,5522.0,46.440826,,,5,1,1,1
7504,Bergerac,75,2024,0,,2119.0,,,,,,,,,,,,,,5634.0,47.382763,2860.0,1581.0,5,1,1,1
7505,Bordeaux,75,2019,0,,6125.0,115986.0,100679.0,41164.0,,,,,,,,,,,,,,,4,1,1,1
7505,Bordeaux,75,2020,0,,,121628.0,106140.0,42015.0,77.744933,-17.611194,,,,,,,,,,,,,5,1,1,1
7505,Bordeaux,75,2021,0,,,133212.0,116217.0,43958.0,58.35324,-17.763568,1182327.0,583384.697654,519039.934327,64344.763327,0.110296,566071.034735,478.777051,112.669338,44443.0,37.589432,,,15,1,1,1
7505,Bordeaux,75,2022,0,,,,,,,,1198378.0,599832.29254,540618.53795,59213.75459,0.098717,582677.7643899996,486.222014,,,,,,7,1,1,1
7505,Bordeaux,75,2023,0,,,142567.0,125875.0,,,,,,,,,,,118.966637,51615.0,43.070717,,,5,1,1,1
7505,Bordeaux,75,2024,0,,6399.0,,,,,,,,,,,,,,53463.0,44.612802,29197.0,16111.0,5,1,1,1
7506,Bressuire,75,2019,0,,1500.0,6669.0,5966.0,3751.0,,,,,,,,,,,,,,,4,1,1,1
7506,Bressuire,75,2020,0,,,6854.0,6139.0,3726.0,64.858863,-12.359116,,,,,,,,,,,,,5,1,1,1
7506,Bressuire,75,2021,0,,,7318.0,6592.0,3789.0,41.509788,-12.676631,118123.0,52583.433782,47766.145175,4817.288607,0.091612,44864.77,379.814007,61.952372,3483.0,29.486214,,,15,1,1,1
7506,Bressuire,75,2022,0,,,,,,,,118161.0,52707.49105,48205.06319,4502.42786,0.085423,44969.86154999997,380.581254,,,,,,7,1,1,1
7506,Bressuire,75,2023,0,,,7635.0,6884.0,,,,,,,,,,,64.615228,4083.0,34.554548,,,5,1,1,1
7506,Bressuire,75,2024,0,,1549.0,,,,,,,,,,,,,,4123.0,34.89307,2224.0,1663.0,5,1,1,1
7507,Brive-la-Gaillarde,75,2019,0,,1694.0,10557.0,9141.0,4689.0,,,,,,,,,,,,,,,4,1,1,1
7507,Brive-la-Gaillarde,75,2020,0,,,10907.0,9506.0,4723.0,62.690546,-14.697964,,,,,,,,,,,,,5,1,1,1
7507,Brive-la-Gaillarde,75,2021,0,,,11700.0,10265.0,4925.0,49.284926,-14.91784,136708.0,59980.266458,53631.876175,6348.390283,0.105841,54490.617907,398.591289,85.583872,5443.0,39.814788,,,15,1,1,1
7507,Brive-la-Gaillarde,75,2022,0,,,,,,,,137372.0,60506.14668,54521.96337,5984.18331,0.098902,55305.71459000001,402.598161,,,,,,7,1,1,1
7507,Brive-la-Gaillarde,75,2023,0,,,12276.0,10803.0,,,,,,,,,,,89.363189,6135.0,44.659756,,,5,1,1,1
7507,Brive-la-Gaillarde,75,2024,0,,1716.0,,,,,,,,,,,,,,6249.0,45.489619,3373.0,1662.0,5,1,1,1
7508,Châtellerault,75,2019,0,,1009.0,4833.0,4239.0,2271.0,,,,,,,,,,,,,,,4,1,1,1
7508,Châtellerault,75,2020,0,,,4986.0,4370.0,2231.0,60.544674,-13.309458,,,,,,,,,,,,,5,1,1,1
7508,Châtellerault,75,2021,0,,,5299.0,4691.0,2282.0,47.096084,-13.613735,87594.0,37673.04573,32995.860981,4677.18475,0.124152,31588.141149,360.619919,60.495011,2475.0,28.25536,,,15,1,1,1
7508,Châtellerault,75,2022,0,,,,,,,,87361.0,37786.84414,33219.74157,4567.10257,0.120865,31495.238220000003,360.518289,,,,,,7,1,1,1
7508,Châtellerault,75,2023,0,,,5507.0,4912.0,,,,,,,,,,,63.037282,2901.0,33.207037,,,5,1,1,1
7508,Châtellerault,75,2024,0,,1042.0,,,,,,,,,,,,,,2980.0,34.111331,1580.0,739.0,5,1,1,1
7509,Cognac,75,2019,0,,2432.0,10056.0,9083.0,5752.0,,,,,,,,,,,,,,,4,1,1,1
7509,Cognac,75,2020,0,,,10326.0,9300.0,5775.0,60.890696,-14.413488,,,,,,,,,,,,,5,1,1,1
7509,Cognac,75,2021,0,,,11021.0,9957.0,5839.0,46.83133,-14.785848,133923.0,59597.47016,53229.788429,6367.681731,0.106845,57186.559052,427.010738,82.293557,4831.0,36.072967,,,15,1,1,1
7509,Cognac,75,2022,0,,,,,,,,134392.0,60210.53397,54090.72277,6119.8112,0.10164,58200.90941999999,433.068259,,,,,,7,1,1,1
7509,Cognac,75,2023,0,,,11165.0,10106.0,,,,,,,,,,,83.077862,5410.0,40.255372,,,5,1,1,1
7509,Cognac,75,2024,0,,2525.0,,,,,,,,,,,,,,5530.0,41.148283,2990.0,2904.0,5,1,1,1
7510,Dax,75,2019,0,,2441.0,14333.0,12579.0,5862.0,,,,,,,,,,,,,,,4,1,1,1
7510,Dax,75,2020,0,,,14851.0,13107.0,5849.0,60.086778,-13.731813,,,,,,,,,,,,,5,1,1,1
7510,Dax,75,2021,0,,,16183.0,14307.0,6041.0,48.442072,-13.942481,169115.0,75232.72317,66203.263164,9029.460007,0.12002,61163.372156,361.66734,95.69228,7006.0,41.427431,,,15,1,1,1
7510,Dax,75,2022,0,,,,,,,,170846.0,76876.76424,68265.84762,8610.91662,0.112009,62559.78911000004,366.176493,,,,,,7,1,1,1
7510,Dax,75,2023,0,,,17631.0,15734.0,,,,,,,,,,,103.198202,8168.0,47.809138,,,5,1,1,1
7510,Dax,75,2024,0,,2562.0,,,,,,,,,,,,,,8597.0,50.320171,4537.0,1823.0,5,1,1,1
7511,Guéret,75,2019,0,,2766.0,7765.0,6987.0,4120.0,,,,,,,,,,,,,,,4,1,1,1
7511,Guéret,75,2020,0,,,7939.0,7174.0,4099.0,54.647287,-13.226511,,,,,,,,,,,,,5,1,1,1
7511,Guéret,75,2021,0,,,8485.0,7638.0,4176.0,44.584633,-13.476887,118379.0,48471.958231,42956.587211,5515.371019,0.113785,42602.86071,359.88529,71.676564,4798.0,40.530837,,,15,1,1,1
7511,Guéret,75,2022,0,,,,,,,,118338.0,48066.59879,42946.72879,5119.87,0.106516,42962.28403999999,363.047238,,,,,,7,1,1,1
7511,Guéret,75,2023,0,,,8461.0,7657.0,,,,,,,,,,,71.498589,5335.0,45.082729,,,5,1,1,1
7511,Guéret,75,2024,0,,2805.0,,,,,,,,,,,,,,5396.0,45.598202,2856.0,1345.0,5,1,1,1
7512,La Rochelle,75,2019,0,,2562.0,24789.0,21748.0,9580.0,,,,,,,,,,,,,,,4,1,1,1
7512,La Rochelle,75,2020,0,,,26014.0,22926.0,9738.0,63.742129,-16.27131,,,,,,,,,,,,,5,1,1,1
7512,La Rochelle,75,2021,0,,,28297.0,25023.0,10169.0,56.349469,-16.712967,260824.0,116432.531193,102919.78253,13512.748663,0.116056,105144.724049,403.125188,108.490783,10452.0,40.072999,,,15,1,1,1
7512,La Rochelle,75,2022,0,,,,,,,,264790.0,119004.97443,106264.30565,12740.66878,0.10706,108439.58235,409.530505,,,,,,7,1,1,1
7512,La Rochelle,75,2023,0,,,30091.0,26901.0,,,,,,,,,,,113.640999,12214.0,46.12712,,,5,1,1,1
7512,La Rochelle,75,2024,0,,2651.0,,,,,,,,,,,,,,12642.0,47.743495,7164.0,3334.0,5,1,1,1
7513,La Teste-de-Buch,75,2019,0,,1331.0,16402.0,14377.0,5961.0,,,,,,,,,,,,,,,4,1,1,1
7513,La Teste-de-Buch,75,2020,0,,,17132.0,15204.0,5980.0,63.384881,-16.442315,,,,,,,,,,,,,5,1,1,1
7513,La Teste-de-Buch,75,2021,0,,,18876.0,16757.0,6365.0,57.58219,-16.680266,169262.0,75069.75929,66438.326891,8631.432399,0.114979,53868.562338,318.255499,111.51942,7388.0,43.648309,,,15,1,1,1
7513,La Teste-de-Buch,75,2022,0,,,,,,,,172883.0,76885.63111,68707.3208,8178.31031,0.10637,55557.72657,321.360264,,,,,,7,1,1,1
7513,La Teste-de-Buch,75,2023,0,,,20618.0,18431.0,,,,,,,,,,,119.259846,8735.0,50.5255,,,5,1,1,1
7513,La Teste-de-Buch,75,2024,0,,1421.0,,,,,,,,,,,,,,8939.0,51.705489,4793.0,1786.0,5,1,1,1
7514,Langon,75,2019,0,,2401.0,9740.0,8845.0,4271.0,,,,,,,,,,,,,,,4,1,1,1
7514,Langon,75,2020,0,,,10087.0,9205.0,4303.0,66.145949,-12.9593,,,,,,,,,,,,,5,1,1,1
7514,Langon,75,2021,0,,,10937.0,9950.0,4463.0,45.15967,-13.487249,125770.0,57848.719181,51397.221517,6451.497665,0.111524,39908.922311,317.316708,86.960324,4982.0,39.61199,,,15,1,1,1
7514,Langon,75,2022,0,,,,,,,,126555.0,58583.87734,52493.9455,6089.93184,0.103952,40838.60360000001,322.694509,,,,,,7,1,1,1
7514,Langon,75,2023,0,,,11624.0,10650.0,,,,,,,,,,,91.849394,5855.0,46.26447,,,5,1,1,1
7514,Langon,75,2024,0,,2520.0,,,,,,,,,,,,,,6131.0,48.44534,2770.0,1647.0,5,1,1,1
7515,Lesparre-Médoc,75,2019,0,,1114.0,5830.0,5294.0,2680.0,,,,,,,,,,,,,,,4,1,1,1
7515,Lesparre-Médoc,75,2020,0,,,6106.0,5558.0,2661.0,63.243179,-13.46302,,,,,,,,,,,,,5,1,1,1
7515,Lesparre-Médoc,75,2021,0,,,6622.0,5982.0,2819.0,49.814546,-13.881809,72340.0,31827.726162,27791.096627,4036.629535,0.126827,22202.693157,306.921387,91.53995,3057.0,42.258778,,,15,1,1,1
7515,Lesparre-Médoc,75,2022,0,,,,,,,,73021.0,31876.76664,27935.29226,3941.47438,0.123647,22572.602330000005,309.124804,,,,,,7,1,1,1
7515,Lesparre-Médoc,75,2023,0,,,7086.0,6430.0,,,,,,,,,,,97.040577,3735.0,51.149669,,,5,1,1,1
7515,Lesparre-Médoc,75,2024,0,,1186.0,,,,,,,,,,,,,,3858.0,52.834116,1906.0,960.0,5,1,1,1
7516,Libourne,75,2019,0,,2311.0,12259.0,11116.0,5769.0,,,,,,,,,,,,,,,4,1,1,1
7516,Libourne,75,2020,0,,,12625.0,11505.0,5742.0,66.019676,-13.520763,,,,,,,,,,,,,5,1,1,1
7516,Libourne,75,2021,0,,,13811.0,12569.0,5975.0,46.256008,-13.892182,157561.0,72372.917109,63590.926713,8781.990396,0.121344,55965.679083,355.200075,87.65494,5865.0,37.223678,,,15,1,1,1
7516,Libourne,75,2022,0,,,,,,,,158470.0,72796.86347,64779.41484,8017.44863,0.110135,56925.01215000002,359.216332,,,,,,7,1,1,1
7516,Libourne,75,2023,0,,,14760.0,13472.0,,,,,,,,,,,93.140658,7017.0,44.279674,,,5,1,1,1
7516,Libourne,75,2024,0,,2531.0,,,,,,,,,,,,,,7073.0,44.633054,3397.0,2631.0,5,1,1,1
7517,Limoges,75,2019,0,,2820.0,20326.0,17756.0,9281.0,,,,,,,,,,,,,,,4,1,1,1
7517,Limoges,75,2020,0,,,21165.0,18559.0,9285.0,64.748624,-15.158502,,,,,,,,,,,,,5,1,1,1
7517,Limoges,75,2021,0,,,22926.0,20115.0,9568.0,51.778228,-15.401845,314539.0,138093.947269,122254.735344,15839.211926,0.114699,125205.78972,398.061257,72.887623,10009.0,31.821173,,,15,1,1,1
7517,Limoges,75,2022,0,,,,,,,,315194.0,138726.17255,123375.79156,15350.38099,0.110652,126112.03446,400.109248,,,,,,7,1,1,1
7517,Limoges,75,2023,0,,,23976.0,21247.0,,,,,,,,,,,76.067438,11240.0,35.660577,,,5,1,1,1
7517,Limoges,75,2024,0,,2922.0,,,,,,,,,,,,,,11645.0,36.9455,6651.0,2894.0,5,1,1,1
7518,Marmande,75,2019,0,,1735.0,7411.0,6662.0,3755.0,,,,,,,,,,,,,,,4,1,1,1
7518,Marmande,75,2020,0,,,7597.0,6827.0,3782.0,55.291616,-12.292204,,,,,,,,,,,,,5,1,1,1
7518,Marmande,75,2021,0,,,8209.0,7355.0,3895.0,38.22992,-12.813115,101130.0,42285.359905,36826.61637,5458.743535,0.129093,36305.203199,358.995384,81.172748,3808.0,37.654504,,,15,1,1,1
7518,Marmande,75,2022,0,,,,,,,,101681.0,42920.82711,37937.56173,4983.26538,0.116104,36764.69220000003,361.568948,,,,,,7,1,1,1
7518,Marmande,75,2023,0,,,8441.0,7637.0,,,,,,,,,,,83.014526,4427.0,43.538124,,,5,1,1,1
7518,Marmande,75,2024,0,,1815.0,,,,,,,,,,,,,,4592.0,45.160846,2279.0,1591.0,5,1,1,1
7519,Mont-de-Marsan,75,2019,0,,2016.0,9120.0,8006.0,4728.0,,,,,,,,,,,,,,,4,1,1,1
7519,Mont-de-Marsan,75,2020,0,,,9446.0,8325.0,4694.0,63.414207,-13.82006,,,,,,,,,,,,,5,1,1,1
7519,Mont-de-Marsan,75,2021,0,,,10062.0,8910.0,4821.0,49.553501,-14.094549,138710.0,61674.495916,55005.831032,6668.664884,0.108127,56680.21151,408.62383,72.539831,4677.0,33.717829,,,15,1,1,1
7519,Mont-de-Marsan,75,2022,0,,,,,,,,139784.0,62057.94891,55693.96001,6363.9889,0.102549,57367.163369999966,410.398639,,,,,,7,1,1,1
7519,Mont-de-Marsan,75,2023,0,,,10653.0,9507.0,,,,,,,,,,,76.210439,5475.0,39.167573,,,5,1,1,1
7519,Mont-de-Marsan,75,2024,0,,2125.0,,,,,,,,,,,,,,5639.0,40.340812,3203.0,1652.0,5,1,1,1
7520,Niort,75,2019,0,,2576.0,13024.0,11356.0,6470.0,,,,,,,,,,,,,,,4,1,1,1
7520,Niort,75,2020,0,,,13309.0,11663.0,6473.0,71.220681,-15.907928,,,,,,,,,,,,,5,1,1,1
7520,Niort,75,2021,0,,,14206.0,12497.0,6592.0,54.570676,-15.87729,218363.0,101570.938336,92134.085421,9436.852915,0.092909,98297.774293,450.157647,65.056809,6819.0,31.227818,,,15,1,1,1
7520,Niort,75,2022,0,,,,,,,,220114.0,103285.97328,94753.19854,8532.77474,0.082613,100439.13872999996,456.305091,,,,,,7,1,1,1
7520,Niort,75,2023,0,,,15245.0,13492.0,,,,,,,,,,,69.259565,7879.0,35.795088,,,5,1,1,1
7520,Niort,75,2024,0,,2715.0,,,,,,,,,,,,,,8126.0,36.917234,4542.0,2228.0,5,1,1,1
7521,Oloron-Sainte-Marie,75,2019,0,,1694.0,5941.0,5380.0,2695.0,,,,,,,,,,,,,,,4,1,1,1
7521,Oloron-Sainte-Marie,75,2020,0,,,6009.0,5469.0,2683.0,57.877279,-12.152584,,,,,,,,,,,,,5,1,1,1
7521,Oloron-Sainte-Marie,75,2021,0,,,6343.0,5759.0,2785.0,43.827169,-12.534138,70829.0,30990.435285,28163.057669,2827.377615,0.091234,26781.487688,378.114723,89.553714,3345.0,47.226419,,,15,1,1,1
7521,Oloron-Sainte-Marie,75,2022,0,,,,,,,,71015.0,31033.25474,28415.5949,2617.65984,0.08435,26924.32831,379.135793,,,,,,7,1,1,1
7521,Oloron-Sainte-Marie,75,2023,0,,,6461.0,5872.0,,,,,,,,,,,90.980779,4085.0,57.523059,,,5,1,1,1
7521,Oloron-Sainte-Marie,75,2024,0,,1769.0,,,,,,,,,,,,,,4181.0,58.874886,1995.0,846.0,5,1,1,1
7522,Pau,75,2019,0,,4069.0,25238.0,21967.0,10939.0,,,,,,,,,,,,,,,4,1,1,1
7522,Pau,75,2020,0,,,25987.0,22812.0,10874.0,65.67278,-15.687182,,,,,,,,,,,,,5,1,1,1
7522,Pau,75,2021,0,,,28058.0,24566.0,11177.0,52.000145,-15.903475,320940.0,145466.384018,129568.206167,15898.177851,0.109291,132199.258729,411.91269,87.424441,12305.0,38.3405,,,15,1,1,1
7522,Pau,75,2022,0,,,,,,,,323533.0,147959.19788,132686.59173,15272.60615,0.103222,134201.63584999996,414.800456,,,,,,7,1,1,1
7522,Pau,75,2023,0,,,29814.0,26271.0,,,,,,,,,,,92.151342,14256.0,44.063511,,,5,1,1,1
7522,Pau,75,2024,0,,4311.0,,,,,,,,,,,,,,14827.0,45.828401,7625.0,3773.0,5,1,1,1
7523,Périgueux,75,2019,0,,3578.0,16664.0,14832.0,7348.0,,,,,,,,,,,,,,,4,1,1,1
7523,Périgueux,75,2020,0,,,17234.0,15411.0,7330.0,60.410876,-13.767429,,,,,,,,,,,,,5,1,1,1
7523,Périgueux,75,2021,0,,,18625.0,16743.0,7581.0,48.138898,-14.194829,217364.0,92098.82023,81256.569974,10842.250256,0.117724,82171.984848,378.038612,85.685762,8583.0,39.48676,,,15,1,1,1
7523,Périgueux,75,2022,0,,,,,,,,218683.0,93957.03761,83593.7496,10363.28801,0.110298,83442.58222999999,381.568674,,,,,,7,1,1,1
7523,Périgueux,75,2023,0,,,19558.0,17667.0,,,,,,,,,,,89.435393,9755.0,44.607948,,,5,1,1,1
7523,Périgueux,75,2024,0,,3740.0,,,,,,,,,,,,,,9942.0,45.463068,5395.0,2356.0,5,1,1,1
7524,Poitiers,75,2019,0,,3487.0,20714.0,18026.0,9375.0,,,,,,,,,,,,,,,4,1,1,1
7524,Poitiers,75,2020,0,,,21395.0,18727.0,9375.0,69.140524,-15.130611,,,,,,,,,,,,,5,1,1,1
7524,Poitiers,75,2021,0,,,23059.0,20216.0,9635.0,51.490171,-15.427822,323583.0,145938.286905,130408.18944,15530.097465,0.106416,133092.558461,411.308871,71.261469,9645.0,29.806881,,,15,1,1,1
7524,Poitiers,75,2022,0,,,,,,,,322991.0,146598.6638,131781.52356,14817.14024,0.101073,133983.02184000006,414.819676,,,,,,7,1,1,1
7524,Poitiers,75,2023,0,,,24679.0,21807.0,,,,,,,,,,,76.407702,11208.0,34.700657,,,5,1,1,1
7524,Poitiers,75,2024,0,,3650.0,,,,,,,,,,,,,,11624.0,35.988619,6722.0,3154.0,5,1,1,1
7525,Rochefort,75,2019,0,,864.0,5460.0,4819.0,2308.0,,,,,,,,,,,,,,,4,1,1,1
7525,Rochefort,75,2020,0,,,5635.0,5008.0,2324.0,58.806531,-13.41948,,,,,,,,,,,,,5,1,1,1
7525,Rochefort,75,2021,0,,,6129.0,5436.0,2385.0,49.718462,-14.013156,76642.0,34234.890111,29809.967025,4424.923087,0.129252,28628.077379,373.529884,79.969207,2809.0,36.650922,,,15,1,1,1
7525,Rochefort,75,2022,0,,,,,,,,77427.0,34551.4215,30765.50818,3785.91332,0.109573,29288.41484,378.271337,,,,,,7,1,1,1
7525,Rochefort,75,2023,0,,,6522.0,5825.0,,,,,,,,,,,84.234182,3271.0,42.246245,,,5,1,1,1
7525,Rochefort,75,2024,0,,921.0,,,,,,,,,,,,,,3332.0,43.034084,1734.0,733.0,5,1,1,1
7526,Royan,75,2019,0,,1783.0,12681.0,11355.0,5865.0,,,,,,,,,,,,,,,4,1,1,1
7526,Royan,75,2020,0,,,13060.0,11729.0,5859.0,46.103637,-15.119647,,,,,,,,,,,,,5,1,1,1
7526,Royan,75,2021,0,,,14209.0,12662.0,6078.0,52.389362,-15.353091,127942.0,46957.575496,40254.109206,6703.466291,0.142756,39679.222929,310.134459,111.058136,6248.0,48.834628,,,15,1,1,1
7526,Royan,75,2022,0,,,,,,,,129238.0,47240.2643,40806.08556,6434.17874,0.136201,40202.04621000001,311.069857,,,,,,7,1,1,1
7526,Royan,75,2023,0,,,15102.0,13591.0,,,,,,,,,,,116.854176,7225.0,55.90461,,,5,1,1,1
7526,Royan,75,2024,0,,1864.0,,,,,,,,,,,,,,7394.0,57.212275,4430.0,1687.0,5,1,1,1
7527,Saint-Junien,75,2019,0,,1745.0,6003.0,5501.0,2593.0,,,,,,,,,,,,,,,4,1,1,1
7527,Saint-Junien,75,2020,0,,,6127.0,5650.0,2562.0,57.521285,-12.459992,,,,,,,,,,,,,5,1,1,1
7527,Saint-Junien,75,2021,0,,,6715.0,6127.0,2636.0,43.635386,-12.865023,85983.0,34600.545178,30780.529901,3820.015277,0.110403,29122.382509,338.699307,78.096833,3250.0,37.798169,,,15,1,1,1
7527,Saint-Junien,75,2022,0,,,,,,,,86034.0,34596.5369,30925.74635,3670.79055,0.106103,29395.40203000001,341.671921,,,,,,7,1,1,1
7527,Saint-Junien,75,2023,0,,,6884.0,6339.0,,,,,,,,,,,80.014878,3602.0,41.867169,,,5,1,1,1
7527,Saint-Junien,75,2024,0,,1752.0,,,,,,,,,,,,,,3762.0,43.726899,1692.0,965.0,5,1,1,1
7528,Saintes,75,2019,0,,2097.0,9402.0,8363.0,4661.0,,,,,,,,,,,,,,,4,1,1,1
7528,Saintes,75,2020,0,,,9790.0,8776.0,4626.0,56.523159,-13.942362,,,,,,,,,,,,,5,1,1,1
7528,Saintes,75,2021,0,,,10624.0,9494.0,4740.0,46.686636,-14.381157,129990.0,56167.563349,49480.93562,6686.627729,0.119048,47480.737427,365.264539,81.729364,4890.0,37.618278,,,15,1,1,1
7528,Saintes,75,2022,0,,,,,,,,130600.0,56786.98162,50499.67343,6287.30819,0.110717,48221.90701000002,369.233591,,,,,,7,1,1,1
7528,Saintes,75,2023,0,,,11019.0,9968.0,,,,,,,,,,,84.372129,5584.0,42.756508,,,5,1,1,1
7528,Saintes,75,2024,0,,2199.0,,,,,,,,,,,,,,5832.0,44.655436,2937.0,1801.0,5,1,1,1
7529,Sarlat-la-Canéda,75,2019,0,,1639.0,7278.0,6637.0,3061.0,,,,,,,,,,,,,,,4,1,1,1
7529,Sarlat-la-Canéda,75,2020,0,,,7463.0,6808.0,3010.0,49.696616,-13.643517,,,,,,,,,,,,,5,1,1,1
7529,Sarlat-la-Canéda,75,2021,0,,,7905.0,7201.0,3154.0,43.858291,-13.94319,62744.0,26151.006626,22772.018945,3378.987681,0.129211,22416.606177,357.270913,125.988142,3415.0,54.427515,,,15,1,1,1
7529,Sarlat-la-Canéda,75,2022,0,,,,,,,,63075.0,26654.39224,23473.12076,3181.27148,0.119353,22768.92512,360.98177,,,,,,7,1,1,1
7529,Sarlat-la-Canéda,75,2023,0,,,8142.0,7470.0,,,,,,,,,,,129.084423,3964.0,62.845818,,,5,1,1,1
7529,Sarlat-la-Canéda,75,2024,0,,1714.0,,,,,,,,,,,,,,4012.0,63.606817,2330.0,866.0,5,1,1,1
7530,Thouars,75,2019,0,,980.0,3674.0,3314.0,1963.0,,,,,,,,,,,,,,,4,1,1,1
7530,Thouars,75,2020,0,,,3734.0,3362.0,1944.0,57.819866,-12.298859,,,,,,,,,,,,,5,1,1,1
7530,Thouars,75,2021,0,,,4005.0,3614.0,2016.0,39.906705,-12.879271,66297.0,28732.160713,25750.502828,2981.657886,0.103774,23533.676965,354.973482,60.409973,1952.0,29.443263,,,15,1,1,1
7530,Thouars,75,2022,0,,,,,,,,66259.0,29026.2957,26034.73513,2991.56057,0.103064,23535.94023,355.21122,,,,,,7,1,1,1
7530,Thouars,75,2023,0,,,4159.0,3764.0,,,,,,,,,,,62.768831,2252.0,33.987836,,,5,1,1,1
7530,Thouars,75,2024,0,,1019.0,,,,,,,,,,,,,,2277.0,34.365143,1212.0,854.0,5,1,1,1
7531,Tulle,75,2019,0,,1850.0,5787.0,5166.0,2855.0,,,,,,,,,,,,,,,4,1,1,1
7531,Tulle,75,2020,0,,,5925.0,5296.0,2824.0,57.639855,-13.489119,,,,,,,,,,,,,5,1,1,1
7531,Tulle,75,2021,0,,,6354.0,5687.0,2904.0,47.858072,-13.839134,82607.0,34656.75563,31296.010992,3360.744638,0.096972,31905.242535,386.229285,76.918421,3618.0,43.797741,,,15,1,1,1
7531,Tulle,75,2022,0,,,,,,,,82984.0,34558.44928,31283.83053,3274.61875,0.094756,32017.71559000001,385.829986,,,,,,7,1,1,1
7531,Tulle,75,2023,0,,,6530.0,5926.0,,,,,,,,,,,78.689868,4012.0,48.346669,,,5,1,1,1
